BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,releasedDigit1,releasedDigit2,releasedDigit3,releasedDigit4,releasedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,releaseTime1,releaseTime2,releaseTime3,releaseTime4,releaseTime5,isError,ExecutionTime,MovementTime,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 41,SN,SID,PosInQuartet,Quartet,planError,correct,ipi1,ipi2,ipi3,ipi4
7,13,0,54,53285,1000,5000,1000,500,2,4,1,5,2,2.0,4.0,1.0,5.0,4.0,2.0,4.0,1.0,5.0,4.0,535.0,715.0,985.0,1210.0,1395.0,675.0,885.0,1100.0,1365.0,1520.0,1,5000.0,5000.0,4,1215.0,1535.0,3,,3,104,1,AAAA,False,False,180.0,270.0,225.0,185.0
7,14,0,58,57330,1000,5000,1000,500,2,4,1,5,2,2.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,370.0,535.0,805.0,1020.0,1255.0,515.0,705.0,895.0,1150.0,1405.0,0,1405.0,1035.0,5,1215.0,1535.0,3,,3,104,2,AAAA,False,True,165.0,270.0,215.0,235.0
7,15,0,62,61265,1000,5000,1000,500,2,4,1,5,2,2.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,330.0,535.0,770.0,975.0,1120.0,480.0,675.0,870.0,1115.0,1285.0,0,1285.0,955.0,5,1215.0,1535.0,3,,3,104,3,AAAA,False,True,205.0,235.0,205.0,145.0
7,16,0,66,65075,1000,5000,1000,500,2,4,1,5,2,2.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,265.0,435.0,610.0,770.0,875.0,405.0,570.0,710.0,915.0,1020.0,0,1020.0,755.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,170.0,175.0,160.0,105.0
7,17,0,69,68620,1000,5000,1000,500,3,4,1,1,1,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,320.0,515.0,690.0,870.0,975.0,470.0,650.0,780.0,965.0,1210.0,0,1210.0,890.0,5,1215.0,1535.0,3,,3,104,1,AAAA,False,True,195.0,175.0,180.0,105.0
7,18,0,73,72356,1000,5000,1000,500,3,4,1,1,1,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,240.0,430.0,570.0,735.0,1105.0,395.0,545.0,665.0,1080.0,1160.0,0,1160.0,920.0,5,1215.0,1535.0,3,,3,104,2,AAAA,False,True,190.0,140.0,165.0,370.0
7,19,0,77,76040,1000,5000,1000,500,3,4,1,1,1,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,260.0,460.0,605.0,770.0,880.0,435.0,585.0,695.0,855.0,1115.0,0,1115.0,855.0,5,1215.0,1535.0,3,,3,104,3,AAAA,False,True,200.0,145.0,165.0,110.0
7,20,0,80,79680,1000,5000,1000,500,3,4,1,1,1,3.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,265.0,450.0,545.0,725.0,805.0,430.0,565.0,625.0,775.0,1055.0,0,1055.0,790.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,185.0,95.0,180.0,80.0
7,21,0,84,83260,1000,5000,1000,500,1,2,1,2,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,400.0,1210.0,1340.0,1515.0,1665.0,580.0,1325.0,1545.0,1785.0,1820.0,1,5000.0,5000.0,1,1215.0,1535.0,2,,3,104,1,AARA,False,False,810.0,130.0,175.0,150.0
7,22,0,88,87610,1000,5000,1000,500,1,2,1,2,2,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,275.0,460.0,635.0,810.0,945.0,420.0,625.0,740.0,900.0,1040.0,1,5000.0,5000.0,3,1215.0,1535.0,2,,3,104,2,AARA,False,False,185.0,175.0,175.0,135.0
7,23,0,92,91175,1000,5000,1000,500,1,4,1,4,3,1.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,460.0,690.0,855.0,1050.0,1300.0,570.0,805.0,965.0,1185.0,1435.0,0,1435.0,975.0,5,1215.0,1535.0,2,,3,104,3,AARA,False,True,230.0,165.0,195.0,250.0
7,24,0,96,95140,1000,5000,1000,500,1,2,1,2,2,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,280.0,450.0,635.0,770.0,905.0,400.0,615.0,745.0,885.0,1155.0,0,1155.0,875.0,5,1215.0,1535.0,2,,3,104,4,AARA,False,True,170.0,185.0,135.0,135.0
7,25,0,99,98820,1000,5000,1000,500,2,2,1,2,3,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,315.0,475.0,730.0,975.0,1100.0,420.0,645.0,855.0,1140.0,1280.0,0,1280.0,965.0,5,1215.0,1535.0,2,,3,104,1,AARA,False,True,160.0,255.0,245.0,125.0
7,26,0,103,102625,1000,5000,1000,500,2,2,1,2,3,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,220.0,390.0,635.0,740.0,890.0,350.0,555.0,740.0,890.0,1050.0,0,1050.0,830.0,5,1215.0,1535.0,2,,3,104,2,AARA,False,True,170.0,245.0,105.0,150.0
7,27,0,107,106200,1000,5000,1000,500,5,3,5,1,4,5.0,3.0,5.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,245.0,490.0,635.0,1050.0,1280.0,410.0,660.0,790.0,1150.0,1390.0,0,1390.0,1145.0,5,1215.0,1535.0,2,,3,104,3,AARA,False,True,245.0,145.0,415.0,230.0
7,28,0,111,110116,1000,5000,1000,500,2,2,1,2,3,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,285.0,475.0,800.0,940.0,1235.0,415.0,640.0,870.0,1110.0,1370.0,0,1370.0,1085.0,5,1215.0,1535.0,2,,3,104,4,AARA,False,True,190.0,325.0,140.0,295.0
7,29,0,115,114010,1000,5000,1000,500,5,5,1,3,3,5.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,280.0,470.0,945.0,1140.0,1305.0,410.0,630.0,1035.0,1240.0,1410.0,0,1410.0,1130.0,5,1215.0,1535.0,2,,3,104,1,AARA,False,True,190.0,475.0,195.0,165.0
7,30,0,118,117945,1000,5000,1000,500,5,5,1,3,3,5.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,3.0,3.0,260.0,425.0,690.0,790.0,1225.0,420.0,620.0,795.0,1190.0,1415.0,0,1415.0,1155.0,5,1215.0,1535.0,2,,3,104,2,AARA,False,True,165.0,265.0,100.0,435.0
7,31,0,122,121885,1000,5000,1000,500,4,3,4,5,5,4.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,175.0,380.0,540.0,745.0,1140.0,330.0,550.0,730.0,1045.0,1340.0,0,1340.0,1165.0,5,1215.0,1535.0,2,,3,104,3,AARA,False,True,205.0,160.0,205.0,395.0
7,32,0,126,125750,1000,5000,1000,500,5,5,1,3,3,5.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,3.0,3.0,315.0,840.0,1220.0,1300.0,1795.0,675.0,1000.0,1320.0,1765.0,1955.0,1,5000.0,5000.0,4,1215.0,1535.0,2,,3,104,4,AARA,False,False,525.0,380.0,80.0,495.0
7,33,0,131,130235,1000,5000,1000,500,5,5,1,2,3,5.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,290.0,500.0,830.0,1055.0,1440.0,440.0,685.0,965.0,1225.0,1605.0,1,5000.0,5000.0,3,1215.0,1535.0,1,,3,104,1,AAMA,False,False,210.0,330.0,225.0,385.0
7,34,0,135,134365,1000,5000,1000,500,5,5,1,2,3,5.0,5.0,1.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,410.0,610.0,860.0,955.0,1045.0,530.0,750.0,990.0,1110.0,1230.0,0,1230.0,820.0,5,1215.0,1535.0,1,,3,104,2,AAMA,False,True,200.0,250.0,95.0,90.0
7,35,0,139,138120,1000,5000,1000,500,5,5,3,2,3,5.0,5.0,3.0,2.0,3.0,5.0,5.0,3.0,2.0,3.0,325.0,510.0,840.0,1145.0,1305.0,455.0,695.0,1125.0,1320.0,1465.0,0,1465.0,1140.0,5,1215.0,1535.0,1,,3,104,3,AAMA,False,True,185.0,330.0,305.0,160.0
7,36,0,143,142110,1000,5000,1000,500,5,5,1,2,3,5.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,3.0,2.0,295.0,470.0,710.0,785.0,895.0,435.0,620.0,850.0,985.0,1070.0,1,5000.0,5000.0,3,1215.0,1535.0,1,,3,104,4,AAMA,False,False,175.0,240.0,75.0,110.0
7,37,0,146,145706,1000,5000,1000,500,5,4,4,4,5,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,255.0,505.0,730.0,955.0,1345.0,400.0,630.0,860.0,1105.0,1445.0,0,1445.0,1190.0,5,1215.0,1535.0,3,,3,104,1,AAAA,False,True,250.0,225.0,225.0,390.0
7,38,0,150,149680,1000,5000,1000,500,5,4,4,4,5,5.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,280.0,520.0,685.0,1075.0,1400.0,415.0,630.0,1050.0,1205.0,1560.0,1,5000.0,5000.0,3,1215.0,1535.0,3,,3,104,2,AAAA,False,False,240.0,165.0,390.0,325.0
7,39,0,154,153770,1000,5000,1000,500,5,4,4,4,5,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,275.0,535.0,725.0,1000.0,1270.0,415.0,680.0,905.0,1155.0,1405.0,0,1405.0,1130.0,5,1215.0,1535.0,3,,3,104,3,AAAA,False,True,260.0,190.0,275.0,270.0
7,40,0,158,157700,1000,5000,1000,500,5,4,4,4,5,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,205.0,460.0,685.0,900.0,1125.0,330.0,590.0,820.0,1070.0,1245.0,0,1245.0,1040.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,255.0,225.0,215.0,225.0
7,41,0,162,161470,1000,5000,1000,500,3,2,4,4,3,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,360.0,600.0,875.0,1075.0,1345.0,535.0,755.0,1020.0,1235.0,1495.0,0,1495.0,1135.0,5,1215.0,1535.0,3,,3,104,1,AAAA,False,True,240.0,275.0,200.0,270.0
7,42,0,166,165490,1000,5000,1000,500,3,2,4,4,3,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,30.0,320.0,540.0,715.0,980.0,215.0,475.0,670.0,885.0,1130.0,0,1130.0,1100.0,5,1215.0,1535.0,3,,3,104,2,AAAA,False,True,290.0,220.0,175.0,265.0
7,43,0,170,169145,1000,5000,1000,500,3,2,4,4,3,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,265.0,440.0,615.0,780.0,1025.0,425.0,580.0,740.0,945.0,1165.0,0,1165.0,900.0,5,1215.0,1535.0,3,,3,104,3,AAAA,False,True,175.0,175.0,165.0,245.0
7,44,0,173,172840,1000,5000,1000,500,3,2,4,4,3,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,215.0,400.0,580.0,725.0,945.0,365.0,535.0,680.0,890.0,1085.0,0,1085.0,870.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,185.0,180.0,145.0,220.0
7,45,0,177,176455,1000,5000,1000,500,4,3,2,1,5,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,3.0,450.0,630.0,845.0,1065.0,1245.0,580.0,810.0,1005.0,1170.0,1390.0,1,5000.0,5000.0,4,1215.0,1535.0,2,,3,104,1,AARA,False,False,180.0,215.0,220.0,180.0
7,46,0,181,180370,1000,5000,1000,500,4,3,2,1,5,4.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,5.0,130.0,335.0,635.0,900.0,1105.0,280.0,680.0,825.0,1020.0,1220.0,0,1220.0,1090.0,5,1215.0,1535.0,2,,3,104,2,AARA,False,True,205.0,300.0,265.0,205.0
7,47,0,185,184120,1000,5000,1000,500,4,1,5,2,2,4.0,1.0,5.0,2.0,2.0,4.0,1.0,5.0,2.0,2.0,365.0,595.0,795.0,1195.0,1745.0,510.0,680.0,920.0,1480.0,1890.0,0,1890.0,1525.0,5,1215.0,1535.0,2,,3,104,3,AARA,False,True,230.0,200.0,400.0,550.0
7,48,0,189,188535,1000,5000,1000,500,4,3,2,1,5,4.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,1.0,5.0,290.0,485.0,640.0,845.0,1010.0,505.0,715.0,860.0,990.0,1140.0,0,1140.0,850.0,5,1215.0,1535.0,2,,3,104,4,AARA,False,True,195.0,155.0,205.0,165.0
7,49,0,193,192201,1000,5000,1000,500,2,4,5,4,3,2.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,385.0,565.0,795.0,1165.0,1465.0,535.0,725.0,945.0,1375.0,1600.0,0,1600.0,1215.0,5,1215.0,1535.0,1,,3,104,1,AAMA,False,True,180.0,230.0,370.0,300.0
7,50,0,197,196325,1000,5000,1000,500,2,4,5,4,3,2.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,265.0,450.0,625.0,1115.0,1310.0,420.0,645.0,805.0,1375.0,1480.0,0,1480.0,1215.0,5,1215.0,1535.0,1,,3,104,2,AAMA,False,True,185.0,175.0,490.0,195.0
7,51,0,201,200330,1000,5000,1000,500,2,4,1,4,3,2.0,4.0,1.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,405.0,600.0,875.0,1305.0,1625.0,575.0,780.0,985.0,1700.0,1730.0,1,5000.0,5000.0,4,1215.0,1535.0,1,,3,104,3,AAMA,False,False,195.0,275.0,430.0,320.0
7,52,0,205,204585,1000,5000,1000,500,2,4,5,4,3,2.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,380.0,570.0,780.0,985.0,1160.0,545.0,745.0,925.0,1230.0,1325.0,0,1325.0,945.0,5,1215.0,1535.0,1,,3,104,4,AAMA,False,True,190.0,210.0,205.0,175.0
7,53,0,209,208435,1000,5000,1000,500,2,2,1,1,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,255.0,430.0,660.0,835.0,990.0,380.0,600.0,770.0,960.0,1135.0,0,1135.0,880.0,5,1215.0,1535.0,3,,3,104,1,AAAA,False,True,175.0,230.0,175.0,155.0
7,54,0,213,212095,1000,5000,1000,500,2,2,1,1,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,285.0,440.0,640.0,795.0,1280.0,425.0,625.0,755.0,1130.0,1415.0,0,1415.0,1130.0,5,1215.0,1535.0,3,,3,104,2,AAAA,False,True,155.0,200.0,155.0,485.0
7,55,0,217,216035,1000,5000,1000,500,2,2,1,1,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,285.0,460.0,675.0,845.0,1265.0,415.0,640.0,795.0,1195.0,1620.0,0,1620.0,1335.0,5,1215.0,1535.0,3,,3,104,3,AAAA,False,True,175.0,215.0,170.0,420.0
7,56,0,221,220180,1000,5000,1000,500,2,2,1,1,1,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,245.0,415.0,625.0,800.0,975.0,385.0,595.0,760.0,930.0,1120.0,0,1120.0,875.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,170.0,210.0,175.0,175.0
7,57,0,224,223825,1000,5000,1000,500,3,2,2,5,1,4.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0,5.0,2.0,390.0,610.0,1280.0,1285.0,1370.0,565.0,1030.0,1445.0,1585.0,1675.0,1,5000.0,5000.0,1,1215.0,1535.0,1,,3,104,1,AAMA,False,False,220.0,670.0,5.0,85.0
7,58,0,229,228030,1000,5000,1000,500,3,2,2,5,1,3.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,1.0,260.0,495.0,690.0,980.0,1135.0,460.0,645.0,875.0,1140.0,1295.0,0,1295.0,1035.0,5,1215.0,1535.0,1,,3,104,2,AAMA,False,True,235.0,195.0,290.0,155.0
7,59,0,232,231850,1000,5000,1000,500,3,2,1,5,1,3.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,260.0,470.0,650.0,870.0,1220.0,570.0,710.0,805.0,1080.0,1385.0,1,5000.0,5000.0,4,1215.0,1535.0,1,,3,104,3,AAMA,False,False,210.0,180.0,220.0,350.0
7,60,0,236,235760,1000,5000,1000,500,3,2,2,5,1,3.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,5.0,1.0,245.0,480.0,690.0,930.0,1085.0,430.0,640.0,910.0,1105.0,1240.0,0,1240.0,995.0,5,1215.0,1535.0,1,,3,104,4,AAMA,False,True,235.0,210.0,240.0,155.0
7,61,0,240,239530,1000,5000,1000,500,1,2,4,5,3,1.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,5.0,3.0,245.0,425.0,655.0,915.0,1120.0,395.0,610.0,855.0,1085.0,1290.0,0,1290.0,1045.0,5,1215.0,1535.0,3,,3,104,1,AAAA,False,True,180.0,230.0,260.0,205.0
7,62,0,244,243345,1000,5000,1000,500,1,2,4,5,3,1.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,5.0,3.0,345.0,480.0,685.0,870.0,1050.0,490.0,725.0,910.0,1100.0,1230.0,0,1230.0,885.0,5,1215.0,1535.0,3,,3,104,2,AAAA,False,True,135.0,205.0,185.0,180.0
7,63,0,248,247100,1000,5000,1000,500,1,2,4,5,3,1.0,2.0,4.0,5.0,4.0,1.0,2.0,4.0,5.0,4.0,235.0,305.0,675.0,850.0,1055.0,370.0,630.0,875.0,1075.0,1140.0,1,5000.0,5000.0,4,1215.0,1535.0,3,,3,104,3,AAAA,False,False,70.0,370.0,175.0,205.0
7,64,0,251,250765,1000,5000,1000,500,1,2,4,5,3,1.0,2.0,4.0,5.0,3.0,1.0,2.0,4.0,5.0,3.0,155.0,300.0,500.0,705.0,860.0,310.0,470.0,665.0,855.0,1020.0,0,1020.0,865.0,5,1215.0,1535.0,3,,3,104,4,AAAA,False,True,145.0,200.0,205.0,155.0
7,65,0,255,254310,1000,5000,1000,500,2,5,3,4,3,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,370.0,540.0,785.0,1090.0,1420.0,530.0,710.0,965.0,1250.0,1470.0,1,5000.0,5000.0,4,1215.0,1535.0,1,,3,104,1,AAMA,False,False,170.0,245.0,305.0,330.0
7,66,0,259,258305,1000,5000,1000,500,2,5,3,4,3,2.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,330.0,540.0,820.0,1205.0,1420.0,500.0,690.0,990.0,1350.0,1575.0,0,1575.0,1245.0,5,1215.0,1535.0,1,,3,104,2,AAMA,False,True,210.0,280.0,385.0,215.0
7,67,0,263,262405,1000,5000,1000,500,2,5,4,4,3,2.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,355.0,525.0,805.0,1415.0,1635.0,505.0,690.0,1195.0,1720.0,1775.0,0,1775.0,1420.0,5,1215.0,1535.0,1,,3,104,3,AAMA,False,True,170.0,280.0,610.0,220.0
7,68,0,267,266705,1000,5000,1000,500,2,5,3,4,3,2.0,5.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,3.0,205.0,360.0,585.0,820.0,1015.0,360.0,530.0,765.0,965.0,1150.0,0,1150.0,945.0,5,1215.0,1535.0,1,,3,104,4,AAMA,False,True,155.0,225.0,235.0,195.0
7,69,0,271,270385,1000,5000,1000,500,4,2,5,1,4,4.0,2.0,5.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,325.0,540.0,745.0,1130.0,1515.0,485.0,715.0,895.0,1250.0,1650.0,0,1650.0,1325.0,5,1215.0,1535.0,1,,3,104,1,AAMA,False,True,215.0,205.0,385.0,385.0
7,70,0,275,274560,1000,5000,1000,500,4,2,5,1,4,4.0,2.0,5.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,255.0,450.0,630.0,870.0,1015.0,430.0,615.0,775.0,970.0,1175.0,0,1175.0,920.0,5,1215.0,1535.0,1,,3,104,2,AAMA,False,True,195.0,180.0,240.0,145.0
7,71,0,279,278260,1000,5000,1000,500,4,2,1,1,4,4.0,2.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,4.0,235.0,475.0,705.0,925.0,1195.0,405.0,640.0,820.0,1050.0,1350.0,0,1350.0,1115.0,5,1215.0,1535.0,1,,3,104,3,AAMA,False,True,240.0,230.0,220.0,270.0
7,72,0,283,282140,1000,5000,1000,500,4,2,5,1,4,4.0,2.0,5.0,1.0,4.0,4.0,2.0,5.0,1.0,4.0,275.0,465.0,655.0,880.0,1020.0,435.0,635.0,790.0,995.0,1190.0,0,1190.0,915.0,5,1215.0,1535.0,1,,3,104,4,AAMA,False,True,190.0,190.0,225.0,140.0
8,1,0,6,5001,1000,5000,1000,500,3,2,5,1,3,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,455.0,685.0,895.0,1160.0,1290.0,655.0,855.0,1025.0,1275.0,1460.0,0,1460.0,1005.0,5,1155.0,1415.0,3,,3,104,1,AAAA,False,True,230.0,210.0,265.0,130.0
8,2,0,9,8986,1000,5000,1000,500,3,2,5,1,3,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,375.0,560.0,755.0,970.0,1075.0,555.0,720.0,915.0,1115.0,1245.0,0,1245.0,870.0,5,1155.0,1415.0,3,,3,104,2,AAAA,False,True,185.0,195.0,215.0,105.0
8,3,0,13,12756,1000,5000,1000,500,3,2,5,1,3,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,325.0,505.0,700.0,880.0,980.0,540.0,665.0,850.0,1010.0,1160.0,0,1160.0,835.0,5,1155.0,1415.0,3,,3,104,3,AAAA,False,True,180.0,195.0,180.0,100.0
8,4,0,17,16445,1000,5000,1000,500,3,2,5,1,3,3.0,2.0,5.0,1.0,3.0,3.0,2.0,5.0,1.0,3.0,285.0,445.0,590.0,700.0,790.0,465.0,600.0,725.0,845.0,960.0,0,960.0,675.0,5,1155.0,1415.0,3,,3,104,4,AAAA,False,True,160.0,145.0,110.0,90.0
8,5,0,20,19930,1000,5000,1000,500,5,3,2,5,5,5.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,230.0,390.0,615.0,920.0,1335.0,355.0,590.0,770.0,1255.0,1530.0,0,1530.0,1300.0,5,1155.0,1415.0,1,,3,104,1,AAMA,False,True,160.0,225.0,305.0,415.0
8,6,0,24,23986,1000,5000,1000,500,5,3,2,5,5,5.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,110.0,360.0,545.0,705.0,865.0,275.0,530.0,700.0,830.0,1115.0,0,1115.0,1005.0,5,1155.0,1415.0,1,,3,104,2,AAMA,False,True,250.0,185.0,160.0,160.0
8,7,0,28,27626,1000,5000,1000,500,5,3,4,5,5,5.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,180.0,390.0,585.0,750.0,1595.0,330.0,550.0,735.0,1540.0,1960.0,0,1960.0,1780.0,5,1155.0,1415.0,1,,3,104,3,AAMA,False,True,210.0,195.0,165.0,845.0
8,8,0,33,32116,1000,5000,1000,500,5,3,2,5,5,5.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,250.0,465.0,675.0,855.0,1275.0,465.0,645.0,830.0,1185.0,1450.0,0,1450.0,1200.0,5,1155.0,1415.0,1,,3,104,4,AAMA,False,True,215.0,210.0,180.0,420.0
8,9,0,37,36091,1000,5000,1000,500,4,3,3,5,3,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,305.0,510.0,1035.0,1295.0,1465.0,470.0,910.0,1255.0,1530.0,1625.0,0,1625.0,1320.0,5,1155.0,1415.0,2,,3,104,1,AARA,False,True,205.0,525.0,260.0,170.0
8,10,0,41,40245,1000,5000,1000,500,4,3,3,5,3,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,260.0,495.0,705.0,950.0,1105.0,415.0,655.0,895.0,1110.0,1260.0,0,1260.0,1000.0,5,1155.0,1415.0,2,,3,104,2,AARA,False,True,235.0,210.0,245.0,155.0
8,11,0,45,44031,1000,5000,1000,500,3,4,1,1,3,3.0,4.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,3.0,445.0,645.0,920.0,1115.0,1345.0,615.0,800.0,1015.0,1245.0,1495.0,0,1495.0,1050.0,5,1155.0,1415.0,2,,3,104,3,AARA,False,True,200.0,275.0,195.0,230.0
8,12,0,49,48051,1000,5000,1000,500,4,3,3,5,3,4.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,300.0,505.0,725.0,975.0,1125.0,415.0,655.0,905.0,1115.0,1275.0,0,1275.0,975.0,5,1155.0,1415.0,2,,3,104,4,AARA,False,True,205.0,220.0,250.0,150.0
8,13,0,52,51856,1000,5000,1000,500,3,3,1,5,2,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,250.0,430.0,685.0,880.0,1165.0,390.0,610.0,800.0,1080.0,1350.0,0,1350.0,1100.0,5,1155.0,1415.0,1,,3,104,1,AAMA,False,True,180.0,255.0,195.0,285.0
8,14,0,56,55731,1000,5000,1000,500,3,3,1,5,2,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,325.0,505.0,750.0,920.0,1070.0,445.0,670.0,860.0,1080.0,1230.0,0,1230.0,905.0,5,1155.0,1415.0,1,,3,104,2,AAMA,False,True,180.0,245.0,170.0,150.0
8,15,0,60,59485,1000,5000,1000,500,3,3,4,5,2,3.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,295.0,485.0,820.0,1030.0,1035.0,440.0,675.0,995.0,1105.0,1180.0,1,5000.0,5000.0,3,1155.0,1415.0,1,,3,104,3,AAMA,False,False,190.0,335.0,210.0,5.0
8,16,0,64,63190,1000,5000,1000,500,3,3,1,5,2,3.0,3.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,300.0,505.0,760.0,1170.0,1395.0,445.0,680.0,850.0,1300.0,1515.0,0,1515.0,1215.0,5,1155.0,1415.0,1,,3,104,4,AAMA,False,True,205.0,255.0,410.0,225.0
8,17,0,68,67230,1000,5000,1000,500,5,3,3,5,5,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,370.0,645.0,860.0,1095.0,1265.0,510.0,785.0,1035.0,1205.0,1405.0,0,1405.0,1035.0,5,1155.0,1415.0,3,,3,104,1,AAAA,False,True,275.0,215.0,235.0,170.0
8,18,0,72,71166,1000,5000,1000,500,5,3,3,5,5,5.0,3.0,3.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,285.0,505.0,715.0,960.0,1105.0,430.0,645.0,885.0,1100.0,1260.0,1,5000.0,5000.0,4,1155.0,1415.0,3,,3,104,2,AAAA,False,False,220.0,210.0,245.0,145.0
8,19,0,75,74951,1000,5000,1000,500,5,3,3,5,5,5.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,330.0,515.0,700.0,890.0,1065.0,455.0,640.0,870.0,1005.0,1190.0,0,1190.0,860.0,5,1155.0,1415.0,3,,3,104,3,AAAA,False,True,185.0,185.0,190.0,175.0
